Name	Tree_length	Kappa(ts/tv)	Omega(dN/dS)	Tree_len_dN	Tree_len_dS
XM_004928089.2	  17.43781   1.36943   0.06040        1.1751       19.4564
XM_004928090.2	  17.05924   1.88777   0.05532        1.0024       18.1195
XM_004928108.2	  11.49737   1.65581   0.03528        0.5191       14.7138
XM_004928113.2	  13.18195   1.40856   0.12161        1.7160       14.1109
XM_004928130.2	  11.55692   1.40718   0.01935        0.2713       14.0226
XM_004928141.2	   9.64933   1.50608   0.06354        0.6925       10.8992
XM_004928144.2	   6.22567   1.63294   0.03152        0.2172        6.8885
XM_004928147.1	  21.04948   1.66296   0.04377        1.2306       28.1183
XM_004928156.2	   8.27688   1.39417   0.07808        0.6944        8.8941
XM_004928159.1	  17.24041   1.55863   0.06464        1.4917       23.0770
XM_004928165.1	   9.36937   1.49633   0.06484        0.7028       10.8402
XM_004928168.2	   9.58739   1.60788   0.06625        0.6743       10.1784
XM_004928182.2	   8.99586   1.36711   0.12898        1.1473        8.8949
XM_004928184.2	  12.76886   1.31963   0.02945        0.6207       21.0736
XM_004928185.2	  26.44432   1.40846   0.02711        1.0334       38.1205
XM_004928187.2	  10.99295   1.42225   0.08827        1.1651       13.1989
XM_004928200.2	  16.40975   0.96306   0.01662        0.4300       25.8688
XM_004928206.2	   6.22010   1.70532   0.07169        0.5836        8.1404
XM_004928208.2	   8.89460   1.39153   0.02535        0.2752       10.8538
XM_004928210.2	  11.55846   1.38792   0.01553        0.2715       17.4838
XM_004928211.2	   7.91717   1.35530   0.01677        0.1913       11.4039
XM_004928213.2	  57.21542   1.93335   0.01124        0.9199       81.8761
XM_004928218.1	  28.20738   2.13570   0.03273        1.3182       40.2716
XM_004928222.2	   9.89146   1.38055   0.04445        0.5345       12.0240
XM_004928231.2	  10.96882   1.39963   0.02383        0.3979       16.6984
XM_004928232.2	   9.75797   1.50755   0.04411        0.5248       11.8995
XM_004928245.2	  10.92762   1.50387   0.08730        1.0662       12.2124
XM_004928252.2	  16.01831   1.62832   0.09049        1.5509       17.1381
XM_004928255.2	  12.56791   1.45032   0.03739        0.6206       16.5974
XM_004928262.2	   7.85692   1.58863   0.01584        0.1479        9.3365
XM_004928263.2	   9.14887   1.30892   0.03112        0.3558       11.4340
XM_004928271.1	   6.58064   1.05401   0.02074        0.2022        9.7500
XM_004928278.2	  17.68213   1.35750   0.03650        0.7828       21.4452
XM_004928279.1	   7.79428   1.66526   0.02669        0.2508        9.3972
XM_004928280.2	  16.57418   1.60414   0.06355        1.2745       20.0557
XM_004928283.2	  13.76703   1.21739   0.02800        0.4976       17.7687
XM_004928285.2	   9.71415   1.39450   0.05471        0.6750       12.3369
XM_004928288.2	  19.01256   1.71894   0.06445        1.4314       22.2092
XM_004928289.1	  10.74724   1.11864   0.14795        1.5265       10.3176
XM_004928292.2	  14.58443   1.67957   0.01992        0.3722       18.6848
XM_004928298.1	  16.54943   1.75415   0.02721        0.5640       20.7293
XM_004928302.2	  49.03633   1.74583   0.03680        2.2388       60.8320
XM_004928304.2	 175.76759   1.30476   0.00290        0.8742      301.4540
XM_004928305.2	  11.70784   2.06053   0.01875        0.2313       12.3332
XM_004928318.2	  37.13654   1.44305   0.03824        1.6844       44.0467
XM_004928326.2	  11.99297   1.44607   0.06859        0.9008       13.1343
XM_004928343.2	  15.46305   1.24364   0.01352        0.2462       18.2043
XM_004928349.2	  13.68327   1.67685   0.04497        0.7932       17.6379
XM_004928363.2	   6.93929   1.18541   0.05320        0.4015        7.5477
XM_004928370.2	  21.88368   1.89270   0.06504        1.4104       21.6849
XM_004928372.2	   8.70403   1.44088   0.06197        0.5909        9.5350
XM_004928377.2	   8.49625   1.76494   0.02787        0.2548        9.1433
XM_004928382.2	   8.86865   1.59116   0.06447        0.6164        9.5611
XM_004928388.2	  12.78516   1.81689   0.08482        1.1003       12.9722
XM_004928389.1	  11.07739   1.72006   0.03917        0.5297       13.5221
XM_004928397.2	  14.74610   1.57723   0.10879        1.7451       16.0412
XM_004928404.2	  17.32764   1.71728   0.03966        0.9983       25.1709
XM_004928410.2	  18.57603   1.50154   0.05251        1.2369       23.5566
XM_004928412.2	  37.40560   1.78318   0.03802        1.9718       51.8593
XM_004928414.2	  15.69685   1.46464   0.02815        0.6301       22.3856
XM_004928418.2	  22.62310   1.76828   0.05863        1.5303       26.1026
XM_004928421.2	   9.92260   2.02179   0.03424        0.3689       10.7736
XM_004928423.2	  14.15676   1.71736   0.02523        0.4136       16.3939
XM_004928425.2	  13.79582   1.54332   0.04179        0.6955       16.6448
XM_004928427.1	  27.52605   1.67124   0.03001        1.2874       42.8987
XM_004928428.2	   7.63535   1.13199   0.03218        0.2930        9.1048
XM_004928431.2	   7.32135   1.43919   0.07124        0.5416        7.6027
XM_004928436.1	  23.31021   1.17649   0.02867        1.2205       42.5753
XM_004928441.2	  19.01655   1.46044   0.03451        0.9441       27.3601
XM_004928445.2	  13.51399   1.14609   0.04175        0.8329       19.9502
XM_004928446.2	   5.36280   1.25893   0.03090        0.2082        6.7387
XM_004928451.2	   6.54969   1.13724   0.04383        0.3554        8.1097
XM_004928453.2	  10.71832   1.66738   0.02038        0.2891       14.1887
XM_004928454.2	   8.65058   1.06416   0.03664        0.3896       10.6322
XM_004928455.2	  20.51652   1.63927   0.04874        1.3240       27.1623
XM_004928456.2	   9.34661   1.30640   0.05151        0.5876       11.4070
XM_004928459.2	  14.43669   1.57066   0.05374        0.7466       13.8928
XM_004928461.2	  12.81197   1.85374   0.02914        0.3740       12.8360
XM_004928463.2	  10.32278   1.39118   0.02916        0.4208       14.4316
XM_004928469.2	   7.36267   1.29375   0.08320        0.5892        7.0818
XM_004928472.2	   7.43823   1.70441   0.06798        0.5528        8.1317
XM_004928482.2	  14.83180   1.57017   0.01951        0.4142       21.2343
XM_004928485.2	   8.04942   1.06574   0.00670        0.0767       11.4448
XM_004928486.1	   5.89069   1.69537   0.02531        0.1820        7.1918
XM_004928487.2	  17.90977   1.86422   0.03081        0.7794       25.2974
XM_004928494.2	   6.46458   1.46906   0.06412        0.4726        7.3708
XM_004928498.1	  30.90210   1.28127   0.02208        1.1379       51.5403
XM_004928499.1	  11.18495   1.07068   0.03897        0.6342       16.2762
XM_004928500.2	  25.60971   1.50653   0.05455        1.3380       24.5268
XM_004928502.2	   9.95039   1.40874   0.03904        0.4715       12.0796
XM_004928503.2	   8.69303   1.18988   0.01014        0.1508       14.8619
XM_004928504.2	  12.22389   1.60172   0.03453        0.6652       19.2641
XM_004928508.2	   6.82046   1.94636   0.03779        0.3069        8.1214
XM_004928519.2	   8.02021   1.44491   0.08603        0.7534        8.7573
XM_004928520.2	  11.74342   1.41856   0.09356        1.0276       10.9836
XM_004928528.2	   7.05275   1.16679   0.04832        0.4447        9.2030
XM_004928529.1	  14.74329   1.51593   0.02200        0.4100       18.6313
XM_004928530.2	   9.33316   1.60211   0.01641        0.1682       10.2493
XM_004928531.2	  17.78932   1.62815   0.06792        1.3786       20.2968
XM_004928539.2	  32.24382   1.65699   0.00260        0.1092       42.0685
XM_004928544.2	  14.61076   1.42271   0.06006        1.2839       21.3750
XM_004928549.1	  11.91069   1.60836   0.04903        0.8371       17.0740
XM_004928550.2	  11.40204   1.37338   0.05867        0.8796       14.9915
XM_004928551.1	  16.12208   1.39671   0.02041        0.4257       20.8590
XM_004928556.2	   8.92140   1.30979   0.09459        0.9064        9.5826
XM_004928557.1	  30.57488   1.67209   0.03065        1.3437       43.8345
XM_004928558.1	   7.81783   1.80265   0.03098        0.2757        8.8976
XM_004928560.2	  16.92012   2.02254   0.03788        0.9708       25.6289
XM_004928563.2	  13.35029   1.57579   0.01190        0.1931       16.2299
XM_004928565.2	   4.97605   2.22471   0.04700        0.3109        6.6151
XM_004928568.1	   7.27699   1.40442   0.04758        0.4312        9.0624
XM_004928570.2	  12.29579   1.28537   0.01023        0.1909       18.6603
XM_004928572.2	  10.23043   1.58922   0.04768        0.6306       13.2244
XM_004928577.2	  13.02014   1.67828   0.04234        0.6506       15.3684
XM_004928578.2	  10.01889   1.82510   0.02811        0.3495       12.4347
XM_004928581.2	  30.27808   1.29643   0.01595        0.6092       38.1996
XM_004928582.2	  25.01530   1.12630   0.01861        0.7486       40.2167
XM_004928585.1	   7.98462   1.16223   0.05426        0.5174        9.5346
XM_004928587.2	   8.12385   1.63974   0.01031        0.1113       10.7913
XM_004928589.1	  23.53403   1.16697   0.02558        0.9759       38.1460
XM_004928590.2	  17.87801   1.86470   0.03490        0.7451       21.3485
XM_004928599.2	   9.21505   1.18235   0.05147        0.5629       10.9359
XM_004928600.2	   9.74574   1.39419   0.09153        0.9124        9.9685
XM_004928601.2	   5.75908   1.88698   0.02221        0.1650        7.4282
XM_004928602.2	  56.58506   1.47862   0.00701        0.6045       86.1880
XM_004928610.2	  17.49174   1.44328   0.01442        0.3096       21.4684
XM_004928612.2	   5.52852   1.36517   0.05430        0.3573        6.5794
XM_004928626.2	   7.33527   1.29820   0.01901        0.1777        9.3447
XM_004928627.2	   6.07294   1.54292   0.02853        0.2251        7.8913
XM_004928631.2	  13.66943   1.14618   0.05019        0.8159       16.2563
XM_004928634.2	  25.68948   1.97274   0.06314        1.8832       29.8257
XM_004928635.2	  34.62569   1.42853   0.03524        1.7289       49.0607
XM_004928636.2	  19.47200   1.19394   0.01250        0.3516       28.1206
XM_004928642.1	   7.88453   1.78791   0.05670        0.5738       10.1188
XM_004928645.2	  19.67437   1.55532   0.05735        1.2821       22.3552
XM_004928646.2	   6.86298   1.34007   0.01878        0.1672        8.9076
XM_004928647.2	  29.06089   1.78009   0.07178        2.5519       35.5527
XM_004928649.2	  15.97637   1.55583   0.02749        0.6583       23.9496
XM_004928650.2	  14.26179   1.60108   0.04317        0.8431       19.5310
XM_004928652.2	  13.26336   1.48882   0.03489        0.6277       17.9932
XM_004928653.2	  13.52524   1.53125   0.06292        1.0029       15.9385
XM_004928654.2	   6.58217   1.60502   0.02356        0.1847        7.8395
XM_004928659.2	   7.02195   1.13356   0.08521        0.7541        8.8503
XM_004928665.2	   7.54668   1.53791   0.03818        0.3244        8.4965
XM_004928667.2	  10.04887   1.29666   0.03231        0.3924       12.1449
XM_004928673.2	   8.15653   1.69418   0.09228        0.7537        8.1676
XM_004928688.2	  13.93869   1.68052   0.05833        0.9292       15.9314
XM_004928692.2	   6.55381   1.45972   0.11394        0.7347        6.4482
XM_004928693.2	  11.44407   1.57791   0.04978        0.7460       14.9861
XM_004928709.2	   6.01103   1.25965   0.01451        0.1121        7.7230
XM_004928725.2	   9.41048   1.62417   0.04303        0.4284        9.9545
XM_004928748.2	  21.64419   1.40049   0.03790        1.1306       29.8310
XM_004928750.2	   8.56584   1.70614   0.03321        0.3737       11.2540
XM_004928757.1	  10.90324   1.21309   0.12844        1.3647       10.6248
XM_004928775.2	  14.42442   1.64624   0.04461        0.8642       19.3726
XM_004928777.1	  13.84119   1.45665   0.04433        0.8762       19.7642
XM_004928779.2	  11.68342   1.73204   0.02572        0.3812       14.8244
XM_004928780.2	  25.96829   1.53291   0.03089        1.1041       35.7475
XM_004928781.2	   8.48099   1.36061   0.04351        0.4368       10.0378
XM_004928784.2	   3.80471   2.20626   0.01734        0.0850        4.9032
XM_004928785.2	   8.59672   1.36839   0.02557        0.2957       11.5666
XM_004928795.2	  32.83636   1.40972   0.04373        1.7562       40.1554
XM_004928798.2	  51.18680   1.61507   0.03360        2.1597       64.2849
XM_004928799.1	   9.52142   1.25198   0.05237        0.6002       11.4601
XM_004928803.2	  12.63066   1.30690   0.07592        1.0319       13.5921
XM_004928808.2	  11.28747   1.53220   0.07383        0.9289       12.5827
XM_004928810.2	  14.81780   1.66444   0.03471        0.7176       20.6749
XM_004928811.2	  13.59698   1.64204   0.03433        0.5457       15.8925
XM_004928813.2	  19.36255   1.81398   0.00919        0.2520       27.4400
XM_004928815.2	  10.98132   1.66765   0.04006        0.5533       13.8108
XM_004928818.2	  12.72271   1.49633   0.06418        0.8906       13.8772
XM_004928819.2	   8.17157   1.32358   0.04358        0.4293        9.8502
XM_004928820.2	  17.28952   1.28920   0.04680        1.0091       21.5640
XM_004928823.2	  11.24243   1.48153   0.06213        0.7455       11.9987
XM_004928831.1	   8.97218   0.87167   0.03688        0.4342       11.7757
XM_004928832.2	  13.43543   1.37497   0.06218        0.8706       14.0024
XM_004928834.2	  15.12018   1.39139   0.07287        1.2179       16.7142
XM_004928839.2	   7.95723   1.49063   0.07865        0.6764        8.6012
XM_004928841.2	  14.93589   1.77708   0.03692        0.7907       21.4169
XM_004928845.1	  15.73091   1.68160   0.03969        0.7771       19.5791
XM_004928851.1	  10.91463   1.61195   0.07153        0.8768       12.2569
XM_004928853.2	  14.67464   1.33254   0.04978        0.9150       18.3794
XM_004928857.2	  15.76451   1.56331   0.02486        0.4751       19.1101
XM_004928859.2	  34.10725   1.45891   0.03091        1.2978       41.9875
XM_004928865.2	   6.71295   1.54291   0.02409        0.1969        8.1740
XM_004928868.2	   6.14536   1.45403   0.00463        0.0377        8.1500
XM_004928869.2	  12.84914   1.57290   0.03536        0.6667       18.8533
XM_004928871.1	  11.23710   1.96641   0.06179        0.7491       12.1234
XM_004928872.1	  24.31733   1.55463   0.03205        0.9554       29.8065
XM_004928873.2	  79.78178   1.77176   0.01923        1.8806       97.7822
XM_004928880.2	  10.84479   1.27034   0.04138        0.5787       13.9852
XM_004928888.1	  13.28987   1.39946   0.04477        0.8121       18.1382
XM_004928892.1	  12.51592   1.49398   0.03335        0.5142       15.4193
XM_004928894.2	  10.82406   1.53868   0.06553        0.7998       12.2053
XM_004928902.2	   6.86618   1.16961   0.05774        0.5160        8.9369
XM_004928908.2	  11.24330   1.44348   0.03129        0.4789       15.3036
XM_004928914.2	   8.26079   1.15283   0.05921        0.6020       10.1681
XM_004928917.2	   7.07868   1.31225   0.04997        0.3920        7.8447
XM_004928921.2	  17.59489   1.70889   0.09975        1.7585       17.6288
XM_004928928.2	  12.20719   1.37465   0.04373        0.6792       15.5321
XM_004928929.2	   9.71221   1.16783   0.01313        0.2064       15.7197
XM_004928930.1	  20.15398   1.55851   0.04144        0.9743       23.5084
XM_004928934.2	   7.40993   1.45088   0.02814        0.2598        9.2330
XM_004928937.2	   7.75184   1.52475   0.03327        0.2907        8.7386
XM_004928939.2	  12.69075   2.16459   0.03088        0.4500       14.5733
XM_004928944.2	  20.54414   1.41590   0.03785        1.0621       28.0640
XM_004928946.1	   7.97850   1.32723   0.00537        0.0575       10.7155
XM_004928950.2	   8.27755   1.45050   0.03680        0.3463        9.4100
XM_004928960.2	   9.69737   1.23517   0.07827        0.8569       10.9485
XM_004928969.2	  12.45125   1.34783   0.09873        1.2153       12.3090
XM_004928970.2	   5.27333   2.00943   0.01745        0.1097        6.2868
XM_004928975.2	  13.26643   1.53405   0.02149        0.3828       17.8121
XM_004929028.2	  10.53363   1.30856   0.08711        0.9639       11.0664
XM_004929031.2	  11.93125   1.35388   0.07438        1.0114       13.5980
XM_004929036.2	   9.33498   1.35532   0.05515        0.6448       11.6918
XM_004929038.2	   8.24877   1.38844   0.04282        0.3907        9.1248
XM_004929039.2	  17.75413   1.63451   0.03107        0.6712       21.6047
XM_004929041.2	   9.28719   1.22956   0.04107        0.4804       11.6995
XM_004929046.2	  10.48110   1.15487   0.08576        0.9204       10.7318
XM_004929049.2	   7.02570   1.21588   0.04650        0.4260        9.1603
XM_004929053.2	  12.34431   1.27511   0.03084        0.4914       15.9367
XM_004929055.2	  16.98408   1.34535   0.04330        0.7874       18.1871
XM_004929063.2	  10.38310   1.37404   0.07965        0.9331       11.7143
XM_004929066.2	  59.68810   1.47871   0.03150        2.2393       71.0904
XM_004929071.2	  65.45344   1.46846   0.01763        1.5434       87.5373
XM_004929072.2	   8.45731   1.78216   0.07135        0.6310        8.8433
XM_004929073.1	  15.03838   1.64246   0.04942        0.9167       18.5475
XM_004929082.2	  59.01184   1.57028   0.01422        0.9574       67.3282
XM_004929083.2	  14.03803   1.56517   0.04436        0.7656       17.2575
XM_004929084.1	  34.98271   1.84691   0.01069        0.6066       56.7512
XM_004929092.2	   5.98553   1.49898   0.03979        0.3532        8.8774
XM_004929094.2	   9.79944   1.48101   0.05689        0.7042       12.3789
XM_004929095.2	   9.82946   1.53327   0.06190        0.7408       11.9670
XM_004929101.2	  16.92984   1.42705   0.03037        0.7912       26.0482
XM_004929103.1	   7.99810   1.22348   0.06488        0.5951        9.1726
XM_004929105.2	   8.68072   1.30564   0.06528        0.6389        9.7865
XM_004929106.2	  10.58437   1.26947   0.07571        0.8831       11.6650
XM_004929107.2	   8.57942   1.66378   0.08484        0.7727        9.1081
XM_004929108.2	  11.08295   0.93226   0.00656        0.0888       13.5270
XM_004929112.2	   9.47198   1.67187   0.03929        0.4559       11.6014
XM_004929115.2	   4.42597   1.14782   0.04204        0.2432        5.7857
XM_004929131.2	   6.15785   1.43800   0.00659        0.0526        7.9778
XM_004929132.2	   7.02760   1.40133   0.02721        0.2291        8.4187
XM_004929133.2	   5.11284   1.47486   0.02897        0.1733        5.9804
XM_004929135.2	  12.71822   1.31739   0.02986        0.5918       19.8213
XM_004929142.2	   8.16355   1.38729   0.04917        0.5188       10.5514
XM_004929143.2	   9.45310   1.79039   0.03087        0.3032        9.8214
XM_004929145.2	  22.74986   2.07149   0.04376        1.1856       27.0934
XM_004929146.2	  20.11376   1.81504   0.04221        1.1385       26.9685
XM_004929149.2	   5.94782   0.97540   0.03322        0.2589        7.7924
XM_004929155.2	  15.56920   1.78112   0.04563        0.9433       20.6734
XM_004929156.2	  12.70955   1.38451   0.01960        0.3182       16.2374
XM_004929158.2	  12.60145   1.71278   0.02725        0.5387       19.7667
XM_004929159.2	   8.28718   1.46617   0.03298        0.3332       10.1032
XM_004929163.1	  15.46921   1.80123   0.08341        1.3658       16.3742
XM_004929164.2	  13.78839   1.82814   0.05287        0.7492       14.1711
XM_004929168.2	  12.50444   1.72557   0.05251        0.8354       15.9085
XM_004929171.2	   9.88084   1.65661   0.02429        0.3364       13.8520
XM_004929174.2	  20.77762   1.68443   0.05817        1.3296       22.8571
XM_004929181.2	   9.40987   1.27728   0.08057        0.8170       10.1401
XM_004929183.2	  13.34440   1.51950   0.06887        0.9809       14.2437
XM_004929184.2	   6.74816   1.66438   0.05393        0.4658        8.6377
XM_004929195.2	  12.81918   1.36116   0.02347        0.4565       19.4464
XM_004929198.2	  12.24849   1.99846   0.01104        0.2090       18.9242
XM_004929203.1	  17.23513   1.42409   0.05086        1.0924       21.4795
XM_004929206.2	  13.68771   1.28654   0.03190        0.6936       21.7386
XM_004929208.2	   7.11452   1.31595   0.06002        0.5161        8.5975
XM_004929210.2	  18.83179   1.52718   0.04969        1.3969       28.1128
XM_004929211.2	  19.73190   1.73406   0.00621        0.1798       28.9342
XM_004929215.2	   8.97461   1.81077   0.03713        0.3764       10.1360
XM_004929216.2	  17.53417   1.54272   0.00636        0.1873       29.4532
XM_004929217.2	   8.81215   1.60503   0.02074        0.2432       11.7268
XM_004929222.2	  15.17841   1.45033   0.04900        1.1047       22.5447
XM_004929223.2	  21.14668   1.66874   0.03940        1.0905       27.6762
XM_004929224.2	  11.57508   1.73035   0.01747        0.2692       15.4039
XM_004929225.2	  12.50974   1.72085   0.03229        0.5226       16.1841
XM_004929227.2	  17.76353   1.92738   0.03812        0.9880       25.9193
XM_004929230.2	  11.52517   1.68273   0.01955        0.3452       17.6580
XM_004929237.2	   5.61087   1.40838   0.00752        0.0576        7.6654
XM_004929239.2	   8.22013   1.22589   0.09466        0.8349        8.8201
XM_004929242.2	  22.98955   1.28708   0.01595        0.6691       41.9609
XM_004929243.1	  17.78571   1.45182   0.02843        0.8425       29.6372
XM_004929244.2	   7.22568   1.41519   0.03431        0.2889        8.4203
XM_004929245.2	   9.42338   1.30470   0.01858        0.2444       13.1530
XM_004929251.1	  11.65980   1.55829   0.02764        0.3374       12.2093
XM_004929252.2	  11.86220   1.62142   0.03437        0.5486       15.9643
XM_004929284.2	   9.17496   1.19239   0.09925        0.8959        9.0266
XM_004929287.2	   7.30948   1.61231   0.03421        0.2748        8.0334
XM_004929296.2	  29.36056   1.54239   0.03365        1.2165       36.1516
XM_004929302.2	  15.37358   1.73130   0.02262        0.4841       21.3989
XM_004929303.2	  11.11913   1.61892   0.06534        0.7239       11.0794
XM_004929304.2	   9.52235   1.46242   0.05572        0.6869       12.3269
XM_004929312.2	  11.87898   1.56639   0.06644        0.8206       12.3499
XM_004929315.2	  17.19764   1.23471   0.02592        0.7714       29.7599
XM_004929318.2	  11.75207   1.30219   0.03747        0.5562       14.8432
XM_004929326.2	  16.91189   1.41101   0.04315        1.1325       26.2455
XM_004929345.2	  18.46366   1.42596   0.06390        1.3162       20.5994
XM_004929347.2	  18.06298   1.83569   0.04543        0.9865       21.7152
XM_004929348.2	  10.38736   1.55209   0.05460        0.5988       10.9663
XM_004929349.2	  15.46699   1.51301   0.03147        0.6348       20.1703
XM_004929350.2	   7.77211   1.53754   0.00189        0.0192       10.1698
XM_004929351.2	  22.91227   1.63583   0.04669        1.2344       26.4383
XM_004929352.2	  10.71739   1.37624   0.04401        0.5222       11.8659
XM_004929356.2	  12.61663   1.76747   0.09504        1.1711       12.3227
XM_004929357.1	   9.84893   1.65792   0.04431        0.5003       11.2901
XM_004929361.2	  12.78086   1.21798   0.04493        0.7151       15.9163
XM_004929367.2	  57.17938   1.53768   0.00996        0.8272       83.0272
XM_004929369.2	  13.31378   1.24362   0.04051        0.6966       17.1939
XM_004929371.1	  42.54114   1.27104   0.03912        2.0821       53.2258
XM_004929373.2	  24.47804   1.64932   0.05779        1.6355       28.2995
XM_004929374.2	  14.77662   1.77200   0.02436        0.4699       19.2894
XM_004929375.2	   8.21754   1.62778   0.02000        0.1896        9.4805
XM_004929378.2	  19.10247   1.12146   0.02075        0.5461       26.3193
XM_004929379.1	  27.57428   1.39329   0.03610        1.4123       39.1173
XM_004929380.2	  12.24382   1.49637   0.07818        1.0449       13.3661
XM_004929383.2	   8.22569   1.50335   0.03847        0.3949       10.2628
XM_004929386.2	   8.25831   1.32885   0.09169        0.7751        8.4535
XM_004929387.2	   7.34627   1.60713   0.02832        0.2782        9.8235
XM_004929388.2	  25.97946   1.48801   0.01650        0.6487       39.3208
XM_004929390.2	  12.69629   1.40857   0.06050        0.9485       15.6771
XM_004929391.2	  15.88235   1.65614   0.09449        1.4610       15.4620
XM_004929394.2	   8.43550   1.81672   0.03826        0.3512        9.1787
XM_004929396.2	  18.72632   1.40589   0.04396        1.1071       25.1856
XM_004929400.2	  19.01291   1.54450   0.04170        0.9438       22.6318
XM_004929402.2	   2.13778   2.28377   0.01302        0.0336        2.5827
XM_004929403.2	  11.08748   1.39277   0.05444        0.7639       14.0318
XM_004929404.2	   7.50425   1.61924   0.02274        0.2176        9.5696
XM_004929405.2	  10.61047   1.22080   0.03584        0.4909       13.6982
XM_004929407.2	   6.08147   2.09575   0.02917        0.2135        7.3212
XM_004929410.2	  12.02553   1.45341   0.03917        0.5945       15.1763
XM_004929411.2	   9.95207   1.29678   0.04001        0.4886       12.2107
XM_004929415.2	  16.98870   1.45362   0.02938        0.6032       20.5268
XM_004929417.2	 197.42685   1.83830   0.00992        2.3390      235.7713
XM_004929422.2	  17.74177   1.80202   0.03748        0.8391       22.3873
XM_004929427.2	   8.45734   1.38339   0.03828        0.3849       10.0540
XM_004929428.2	   5.63039   1.40127   0.06113        0.3885        6.3551
XM_004929435.2	  11.67232   1.33641   0.01700        0.3001       17.6593
XM_004929438.2	  11.28357   1.79200   0.03622        0.5398       14.9018
XM_004929442.1	   9.01439   1.12419   0.02668        0.3108       11.6478
XM_004929443.2	   7.91203   1.67239   0.01154        0.1316       11.3997
XM_004929444.2	   8.45342   1.94495   0.06851        0.6038        8.8131
XM_004929448.2	  14.28122   1.58775   0.03153        0.6432       20.3956
XM_004929450.2	  13.25482   1.42062   0.02319        0.4823       20.7957
XM_004929451.2	  12.24498   1.76533   0.04985        0.7766       15.5792
XM_004929453.2	  19.98069   1.92059   0.03124        0.7385       23.6401
XM_004929457.2	  16.52388   1.61823   0.04109        0.8135       19.8003
XM_004929459.2	  10.73537   1.58196   0.04445        0.5251       11.8136
XM_004929460.2	   8.97488   1.51697   0.01460        0.1626       11.1363
XM_004929506.2	  31.30738   1.47093   0.05609        1.9111       34.0753
XM_004929512.2	  25.72040   1.71230   0.02383        0.7229       30.3332
XM_004929523.2	  36.12947   1.59705   0.03888        1.7205       44.2574
XM_004929547.2	  23.73165   1.35853   0.04191        1.3998       33.3982
XM_004929549.2	   5.96312   1.23619   0.07929        0.5415        6.8289
XM_004929554.2	  15.99841   1.93793   0.02405        0.6141       25.5292
XM_004929557.2	  14.35803   1.57147   0.05166        1.0044       19.4411
XM_004929565.2	   4.90629   1.53105   0.05606        0.3605        6.4311
XM_004929566.2	   7.20260   1.49816   0.05428        0.4619        8.5101
XM_004929568.1	   5.23465   1.54673   0.03278        0.2154        6.5703
XM_004929570.2	  15.94705   1.57898   0.06250        1.3413       21.4600
XM_004929571.1	  12.57825   1.56345   0.07835        1.0784       13.7640
XM_004929573.1	  21.02959   1.65026   0.04493        1.0757       23.9410
XM_004929574.2	  11.34057   1.35604   0.03690        0.5331       14.4468
XM_004929575.2	  19.29456   1.39588   0.02061        0.6094       29.5646
XM_004929576.2	  17.34415   1.42608   0.03937        1.1204       28.4559
XM_004929577.2	   9.94348   1.74673   0.06250        0.7104       11.3655
XM_004929578.2	  28.01131   1.59045   0.04552        1.5442       33.9225
XM_004929582.2	  15.19190   1.50455   0.08756        1.4301       16.3318
XM_004929584.2	  21.76257   0.90538   0.05481        1.3968       25.4864
XM_004929586.2	  25.43725   1.28179   0.02303        0.9440       40.9973
XM_004929588.2	  26.06422   1.64776   0.06338        1.6949       26.7429
XM_004929597.2	  10.59559   1.00522   0.02123        0.3349       15.7768
XM_004929598.1	  12.67149   1.33355   0.04882        0.9076       18.5907
XM_004929599.2	  21.54888   1.31058   0.02793        0.9156       32.7756
XM_004929600.1	  15.96304   1.78608   0.04642        1.0238       22.0550
XM_004929603.1	  12.62794   1.49829   0.03250        0.5055       15.5564
XM_004929604.2	   7.04267   1.32432   0.01052        0.0907        8.6205
XM_004929606.2	  10.38426   1.60856   0.02301        0.3400       14.7779
XM_004929617.2	  10.21648   1.47525   0.01251        0.1816       14.5208
XM_004929618.1	   5.32401   1.23446   0.02953        0.2015        6.8241
XM_004929621.2	   6.45508   1.25836   0.02018        0.1594        7.8980
XM_004929622.2	   7.95816   1.25276   0.03610        0.3797       10.5194
XM_004929633.2	   3.50753   1.15324   0.01015        0.0577        5.6827
XM_004929635.1	  39.37694   1.55128   0.02085        1.3422       64.3871
XM_004929636.2	  14.07009   1.72442   0.02248        0.4445       19.7745
XM_004929651.1	  24.29015   1.87185   0.02862        1.0325       36.0791
XM_004929652.2	  14.98315   3.29466   0.00808        0.1372       16.9756
XM_004929655.1	   6.43347   1.33557   0.03505        0.2659        7.5845
XM_004929656.1	  13.32219   1.51001   0.07525        1.1054       14.6895
XM_004929657.2	  30.13320   1.60580   0.03451        1.3023       37.7430
XM_004929658.1	  17.96629   1.85800   0.01992        0.5158       25.8907
XM_004929659.2	  20.61132   1.62576   0.08965        1.8082       20.1681
XM_004929660.2	   6.08425   0.94284   0.01704        0.1406        8.2471
XM_004929664.2	  11.33586   1.48198   0.05221        0.6829       13.0799
XM_004929673.2	  10.65382   1.26192   0.05453        0.6737       12.3528
XM_004929674.2	   9.43113   1.43880   0.05355        0.5673       10.5926
XM_004929676.2	  10.22249   1.34002   0.13075        1.3648       10.4388
XM_004929678.1	  13.07183   2.48313   0.01936        0.2784       14.3850
XM_004929707.2	   9.32282   1.54958   0.07195        0.7356       10.2236
